Country Name;Country Code;Last Update;Indicator Name;Indicator Code;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Low & middle income;LMY;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;9,39906E+14;3,54068E+13;4,62844E+14;7,65785E+14;5,8948E+14;4,76125E+14;3,1492E+14;5,71124E+14;8,18071E+13;8,31467E+14;6,38747E+14;6,05527E+14;6,94965E+14;5,86921E+14;4,30998E+14;6,09953E+14;4,56616E+14;3,60346E+13;4,47697E+14;4,76244E+14;2,1829E+14;2,87503E+14;1,77059E+12;4,73241E+14;4,38068E+14;3,95661E+14;4,88551E+14;4,12467E+14;3,00556E+14;2,05358E+14;1,53367E+14;1,6337E+14;3,4856E+13;3,3586E+14;3,86942E+14;5,47894E+14;5,24485E+14;2,62441E+14;3,80066E+14;5,83063E+14;3,77673E+14;4,76415E+14;6,01804E+14;7,66763E+14;7,27833E+14;8,19137E+14;8,85618E+14;5,89309E+14;3,20724E+14;7,92481E+14;6,25774E+14;5,36475E+14;5,39216E+14;4,92387E+14;4,39496E+14;4,55756E+14;5,1616E+14;4,87984E+14;3,99765E+14;-1,15633E+14;7,11303E+14;3,51708E+14
Lesotho;LSO;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1,8648E+14;1,53318E+14;1,06151E+14;8,25112E+14;2,15411E+14;-4,05521E+14;1,09121E+14;-3,6712E+14;1,54754E+14;2,17707E+14;5,11372E+13;-2,02708E+14;2,64049E+14;1,09801E+11;-1,35135E+14;1,10491E+14;2,1809E+14;1,83169E+14;2,89392E+14;-2,74478E+14;6,94638E+14;4,4572E+14;1,98617E+14;5,5349E+14;2,61025E+14;4,68486E+14;7,29728E+14;8,60192E+14;5,79524E+14;6,04547E+14;6,96661E+14;6,95636E+14;3,50977E+14;5,97987E+14;3,29094E+14;5,59704E+14;3,7036E+14;1,53766E+13;4,76025E+14;3,87555E+13;3,56158E+14;7,23836E+14;4,55978E+14;1,69237E+14;3,46612E+14;4,23009E+14;4,18791E+14;5,52203E+14;-1,25551E+14;5,26628E+14;4,61425E+14;6,33482E+14;1,79253E+14;1,71054E+13;3,12756E+14;3,6054E+14;-3,13817E+14;-1,48063E+14;-7,64226E+13;-5,6194E+14;1,55768E+14;5,91918E+14
Late-demographic dividend;LTE;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-4,23443E+14;3,00762E+13;4,22033E+14;7,53493E+14;6,9534E+14;8,03877E+14;1,62893E+14;5,15244E+14;1,01842E+14;1,12185E+13;8,12911E+13;7,47074E+14;9,08818E+14;5,51257E+14;4,93074E+14;6,55366E+14;6,76178E+14;6,61516E+14;7,54161E+14;8,27847E+14;6,17488E+13;2,27625E+14;1,68313E+13;7,91506E+13;7,53878E+14;5,7952E+13;6,44293E+14;5,38609E+14;4,45139E+14;4,87706E+14;1,06115E+14;7,00525E+14;4,38179E+14;4,49661E+13;5,65268E+13;5,08006E+14;5,51329E+14;2,79119E+14;4,63294E+14;6,97466E+14;5,1885E+14;5,98661E+14;6,81889E+14;8,17582E+14;7,74319E+14;9,28344E+14;1,02162E+14;6,92392E+14;3,70316E+14;8,01892E+14;7,19325E+14;5,87774E+14;5,60995E+11;5,22314E+14;4,69839E+14;4,47699E+14;5,29833E+14;5,42333E+14;4,6469E+14;1,74729E+13;7,42193E+14;3,19789E+14
Lithuania;LTU;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,15846E+14;8,31092E+14;7,47576E+14;-1,14157E+14;3,69553E+14;6,52611E+14;6,75141E+14;1,0566E+13;6,56949E+14;7,73237E+14;7,41412E+14;1,11075E+14;2,61442E+14;-1,48386E+14;1,65124E+14;6,03901E+14;3,84386E+13;3,55007E+14;3,53701E+14;2,02458E+14;2,51883E+14;4,2826E+14;3,99331E+14;4,6251E+14;-2,20737E+14;5,98085E+14;1,8878E+14
Luxembourg;LUX;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3,82998E+13;1,35868E+14;3,43911E+14;7,86583E+14;-7,34934E+14;1,1059E+14;2,16731E+14;4,18387E+14;9,97286E+14;1,10945E+14;2,66723E+14;6,5982E+14;8,31267E+14;4,21247E+14;-6,57137E+14;2,53433E+13;1,56977E+14;4,07497E+14;2,34561E+14;8,40883E+14;-5,50956E+14;1,1313E+14;2,98908E+14;6,18694E+14;2,7917E+14;9,98394E+14;3,95097E+14;8,46328E+14;9,79807E+14;5,31993E+14;8,64419E+14;1,81965E+14;4,20065E+12;3,82092E+14;1,4322E+14;1,39807E+14;5,41983E+14;6,67451E+14;8,17518E+14;6,93813E+14;3,07435E+14;3,22542E+13;2,61938E+14;4,23189E+14;2,48287E+14;6,01672E+14;8,09867E+13;-3,00176E+13;-3,23895E+14;3,76041E+14;1,0443E+14;1,6499E+14;3,17179E+14;2,62309E+14;2,26978E+14;4,97819E+14;1,31719E+14;1,21932E+14;2,31993E+14;-7,97436E+14;5,10246E+14;1,54871E+13
Latvia;LVA;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,58802E+14;8,83691E+14;6,33594E+14;2,75617E+13;5,67574E+14;6,32351E+14;7,08813E+14;8,42286E+14;8,28415E+14;1,07204E+14;1,19718E+14;9,94192E+12;-3,24912E+14;-1,42601E+14;-4,45557E+12;2,57371E+14;7,04225E+14;2,00797E+14;1,90217E+14;3,88526E+14;2,36861E+14;3,31248E+14;3,99185E+14;2,5697E+14;-2,20299E+14;4,06402E+14;1,97619E+14
Macao SAR, China;MAC;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;1,00237E+14;8,45848E+14;7,32577E+14;6,69526E+14;1,42925E+14;7,81173E+14;5,02437E+13;7,97964E+14;3,65943E+14;1,32991E+14;5,18596E+14;4,25302E+14;3,29656E+14;-4,19267E+14;-2,79862E+13;-4,57067E+14;-2,35879E+13;5,74668E+14;2,88859E+14;8,91081E+14;1,16405E+14;2,66308E+14;8,07544E+14;1,33904E+14;1,44764E+14;3,39158E+14;1,27432E+14;2,51228E+14;2,16165E+14;9,24225E+14;1,07529E+14;-2,04838E+14;-2,15144E+14;-6,79061E+14;9,98331E+14;6,46467E+14;-2,51194E+14;-5,42359E+14;1,92671E+13;-2,67614E+14
St. Martin (French part);MAF;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;MAR;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;1,00288E+14;9,89174E+14;8,36217E+14;4,71346E+14;5,59689E+13;2,43724E+14;3,55931E+13;5,59605E+14;7,55822E+14;1,08128E+14;6,05917E+13;2,23266E+14;4,79379E+14;3,64216E+14;-1,74343E+14;8,95737E+14;1,38657E+14;6,41839E+14;6,00765E+14;9,27111E+14;-3,25004E+13;1,18752E+14;2,8462E+14;3,41181E+14;7,21609E+14;-2,09774E+14;-7,40592E+14;1,0588E+14;-5,40545E+14;1,23729E+14;-1,5607E+14;7,23855E+14;1,69706E+14;2,58218E+14;7,72183E+14;3,7302E+14;6,1711E+14;4,57138E+14;3,19225E+14;7,79082E+14;3,44107E+14;5,68454E+14;3,74577E+14;3,49956E+14;5,52465E+13;3,06234E+14;4,12221E+14;2,71924E+14;4,34458E+14;5,21186E+13;5,0579E+14;3,06564E+14;2,89097E+14;-7,18708E+14;7,92967E+14;1,07997E+14
Monaco;MCO;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;5,22806E+14;4,64831E+14;6,55376E+14;4,47461E+14;-9,72637E+14;4,41163E+14;3,55324E+14;3,95355E+14;3,5342E+14;1,68546E+14;9,22378E+14;2,43239E+14;1,19497E+14;1,48452E+14;1,7087E+14;2,45236E+14;2,48457E+14;4,5986E+14;4,16366E+14;2,64345E+14;1,01513E+14;1,36664E+14;-9,13919E+14;2,21562E+14;2,11715E+14;1,11073E+14;2,23725E+14;3,50327E+14;3,30054E+14;3,91023E+14;2,18773E+14;1,0265E+14;1,08754E+14;2,47048E+14;1,89541E+14;5,80394E+14;1,44289E+14;6,66835E+14;-1,13E+14;2,1E+14;7E+14;1,01222E+14;9,57489E+14;7,18919E+14;4,86347E+13;3,45155E+14;-3,50096E+14;5,95627E+14;6,90567E+14;-1,29651E+14;2,15536E+14;
Moldova;MDA;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,87706E+14;1,64706E+14;-6,54219E+14;-3,36825E+13;2,10772E+14;6,1E+14;7,8E+14;6,6E+14;7,4E+13;7,5E+14;4,8E+14;3E+14;7,8E+14;-6E+14;7,1E+14;5,81817E+14;-5,89734E+14;9,04387E+14;4,99963E+14;-3,38236E+13;4,64601E+14;4,17561E+14;4,0756E+14;3,55231E+13;-8,27598E+14;1,393E+14;-5,94804E+14
Madagascar;MDG;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2,04863E+14;2,27107E+14;-9,29402E+14;3,96252E+14;-4,52254E+14;2,06455E+14;5,52857E+14;6,82879E+13;3,72122E+14;5,27646E+14;3,92937E+14;-1,27262E+14;-2,61848E+14;2,00688E+14;1,25869E+14;-3,06886E+14;2,364E+14;-2,66181E+14;9,85465E+14;9,52708E+14;-9,8E+14;-1,9E+14;9E+14;1,76018E+14;1,15634E+14;1,96022E+14;1,17491E+14;3,40693E+14;4,07488E+14;3,12891E+14;-6,30635E+13;1,18088E+13;2,09992E+14;-4,21013E+14;1,67859E+14;2,1542E+14;3,69349E+14;3,91707E+14;4,69923E+14;4,45686E+14;5,98024E+14;-1,2408E+14;9,78489E+14;5,257E+13;4,75585E+14;5,39851E+14;5,71056E+14;6,71263E+14;-3,97871E+14;6,1924E+14;1,57843E+14;3,01115E+14;2,30038E+14;3,3392E+14;3,1323E+14;3,99315E+14;3,93331E+14;3,19436E+14;4,41123E+14;-7,13767E+14;5,73962E+13;3,7962E+12
Maldives;MDV;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,85865E+14;8,39794E+14;7,49468E+14;6,17566E+13;3,84581E+14;-3,94363E+14;7,26839E+14;1,375E+14;6,03375E+14;-1,31291E+14;2,61115E+14;7,71387E+14;9,48533E+14;-7,22884E+14;7,26513E+14;8,56673E+14;2,51738E+14;7,28107E+14;7,32963E+14;2,88455E+13;6,3383E+14;7,20991E+14;8,12313E+14;7,09747E+13;-3,34928E+14;4,17451E+14;1,22995E+14
Middle East & North Africa;MEA;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;1,65523E+13;4,64643E+14;-4,11377E+14;5,18606E+14;2,18962E+14;1,64971E+14;-3,59539E+14;-2,90722E+14;-4,47436E+14;-9,98125E+14;1,17422E+14;-5,99048E+14;3,64578E+14;2,67347E+14;1,30872E+14;4,19456E+14;4,7354E+14;2,20483E+14;2,50048E+13;2,79448E+14;5,07452E+14;3,67715E+14;4,58117E+14;1,99251E+14;6,75007E+14;1,52327E+14;1,50756E+14;5,06395E+14;7,84618E+14;5,00428E+14;5,83786E+14;5,20518E+14;4,58907E+13;6,38873E+13;5,01225E+14;3,80327E+14;4,3272E+13;2,2444E+14;2,85237E+14;2,7458E+14;4,42793E+14;1,75153E+14;2,10587E+14;1,22453E+14;-3,77187E+14;4,41603E+12;5,75208E+14
Mexico;MEX;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5E+14;4,66441E+14;8,10689E+14;1,19055E+13;7,1E+14;6,09614E+14;5,85492E+14;9,42328E+14;3,41862E+14;6,50248E+14;3,76247E+14;8,22881E+14;7,86112E+14;5,77683E+14;5,74449E+13;4,41744E+14;3,39064E+13;8,95694E+14;9,69817E+14;8,75662E+14;9,48831E+14;-7,58337E+14;-4,36298E+14;3,48671E+14;1,87858E+14;-3,70833E+14;2,07035E+14;1,27916E+14;3,65495E+14;5,20843E+14;4,0376E+14;3,50808E+14;3,06902E+13;4,94108E+14;-6,29123E+14;6,77326E+14;6,84685E+14;5,16393E+14;2,75355E+14;4,94245E+14;-4,0439E+14;-3,98445E+14;1,44638E+13;3,92059E+14;2,30781E+14;4,49508E+14;2,29145E+14;1,14358E+14;-5,28574E+14;5,11812E+14;3,66301E+14;3,64232E+14;1,35409E+14;2,84977E+14;3,29315E+14;2,63053E+14;2,11313E+14;2,19499E+14;-1,99048E+14;-7,98791E+14;4,72057E+14;3,06238E+13
Marshall Islands;MHL;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;4,83123E+14;1,5508E+14;3,86603E+14;-6,25729E+14;2,45425E+14;9,36375E+14;7,78905E+14;-1,69161E+12;2,67625E+14;8,78252E+14;7,14086E+14;6,00624E+14;5,87773E+14;8,21325E+14;-1,03029E+14;-6,44566E+14;-8,19394E+14;-1,25514E+14;1,35408E+11;6,82609E+14;3,74145E+14;-1,61588E+14;1,32748E+14;1,77301E+14;2,02497E+14;3,39202E+14;-7,64642E+14;3,67332E+14;5,42162E+14;-3,0724E+14;-1,29271E+14;3,67968E+14;-1,11993E+14;2,11111E+14;2,0161E+14;3,41042E+14;4,19402E+13;1,08392E+14;-1,8416E+14;1,1148E+14;1,5E+14
Middle income;MIC;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1,08226E+14;3,23176E+13;4,77899E+14;7,95563E+14;5,97112E+14;4,86499E+14;3,19528E+14;5,79422E+14;8,25928E+14;8,48952E+14;6,44889E+13;6,21914E+14;7,09972E+14;5,84396E+14;4,3141E+14;6,13083E+14;4,6032E+14;3,7332E+14;4,58944E+14;4,8091E+13;2,15452E+13;2,90248E+12;1,76583E+14;4,89399E+14;4,49192E+14;3,97552E+14;4,85652E+14;4,14248E+14;3,03779E+14;2,12867E+14;1,52601E+14;1,64506E+14;3,52599E+14;3,38893E+14;3,84223E+14;5,4734E+14;5,20639E+14;2,59835E+14;3,82851E+14;5,88318E+14;3,75398E+14;4,77295E+14;6,04E+12;7,7026E+14;7,29482E+14;8,23714E+14;8,91214E+13;5,90374E+13;3,20196E+14;7,95022E+14;6,37877E+13;5,5568E+14;5,42875E+14;4,93309E+13;4,47733E+14;4,5974E+13;5,19966E+13;4,90922E+13;4,0004E+14;-1,17437E+14;7,19331E+14;3,51732E+14
North Macedonia;MKD;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,17077E+14;-6,5652E+14;-7,46927E+14;-1,75817E+14;-1,11473E+14;1,1851E+14;1,43998E+14;3,37874E+14;4,33903E+14;4,54914E+14;-3,06726E+14;1,49367E+14;2,2226E+14;4,67409E+14;4,72409E+14;5,13703E+14;6,47349E+14;5,472E+14;-3,58615E+14;3,35875E+14;2,33989E+14;-4,56183E+14;2,92526E+14;3,62912E+14;3,85587E+14;2,84821E+14;1,08177E+14;2,8806E+14;3,91042E+14;-6,11089E+14;5,50602E+13;2,14666E+14
Mali;MLI;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;3,70841E+14;2,30999E+14;6,13695E+14;2,569E+14;5,84402E+14;-1,45512E+14;-1,52883E+12;1,1625E+13;1,36234E+14;6,34865E+14;-1,46348E+14;1,03957E+14;-4,32584E+13;1,5088E+14;-7,37843E+14;1,82087E+14;-2,87011E+14;2,02866E+14;2,69262E+14;-1,39164E+14;7,38972E+14;4,17739E+14;-2,5024E+14;1,17452E+14;-3,21866E+14;3,17217E+14;3,77993E+14;9,21022E+14;7,05579E+14;4,82902E+14;7,57167E+14;5,70094E+14;-6,0835E+14;1,53762E+14;3,10631E+14;9,11904E+13;1,56E+14;6,53478E+14;4,66219E+14;3,49362E+14;4,77315E+14;4,80632E+14;5,31394E+14;3,21313E+14;-8,36735E+13;2,29507E+14;7,08468E+14;6,1718E+14;5,8523E+14;5,30546E+14;4,74648E+14;4,75616E+14;-1,23545E+12;3,05261E+14;3,68748E+14
Malta;MLT;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;2,45399E+14;5,83833E+14;4,14614E+14;1,00364E+14;1,95601E+14;1,70171E+14;1,21842E+13;1,11612E+13;1,04908E+14;7,04971E+14;3,31176E+14;2,28445E+14;-6,1239E+14;9,42371E+14;2,58528E+14;3,88519E+14;4,11051E+14;8,41424E+14;8,17911E+14;6,29139E+14;6,25649E+14;4,69093E+14;4,48075E+14;5,6511E+13;6,34249E+14;3,77734E+13;5,25698E+14;5,1256E+14;4,71997E+14;1,96818E+14;-1,1748E+14;2,56505E+14;4,07457E+14;1,39599E+13;3,3833E+14;2,51049E+14;4,77535E+14;3,82559E+14;-1,13311E+14;5,54357E+13;4,66128E+14;4,11866E+14;5,47306E+13;7,63312E+14;9,60813E+14;3,38112E+13;1,09253E+14;6,14023E+14;7,00883E+13;-8,61249E+14;1,18059E+14;6,85101E+14
Myanmar;MMR;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;2,28347E+14;8,81082E+14;3,12561E+14;2,14749E+14;2,526E+14;-5,37517E+14;2,7925E+14;7,42624E+14;4,1492E+13;4,54433E+14;3,26576E+14;7,13379E+14;2,17178E+14;4,73207E+14;5,13616E+14;6,01445E+14;6,24322E+14;5,83877E+14;6,6046E+13;7,11693E+14;5,96824E+14;4,98096E+14;4,66773E+13;3,86681E+14;8,6936E+14;-2,52366E+14;-7,60396E+14;-4,28134E+12;3,24815E+14;1,05908E+14;4,48834E+14;7,76674E+13;6,77977E+13;7,20346E+14;6,6869E+14;6,0348E+14;5,76185E+14;8,47803E+14;1,24182E+14;1,24677E+14;1,1703E+13;1,29863E+14;1,36953E+14;1,35669E+14;1,33069E+12;1,25005E+14;1,10743E+14;1,04098E+14;1,00693E+14;7,52006E+14;6,48575E+13;7,89867E+14;8,19966E+14;3,27728E+14;1,05078E+14;5,75006E+14;6,40498E+12;6,75046E+13;3,17377E+14;-1,79129E+14;3,00268E+14
Middle East & North Africa (excluding high income);MNA;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;6,62445E+14;8,59505E+14;1,05158E+14;1,16741E+13;8,81394E+12;7,99286E+14;1,34944E+14;5,66223E+13;6,33568E+14;2,84939E+13;1,55906E+14;4,79802E+14;-3,85826E+14;-2,61014E+13;-5,89866E+14;6,76882E+14;1,29516E+14;5,33021E+14;-1,42029E+14;3,36295E+14;-2,0238E+14;1,69694E+14;1,90641E+14;1,951E+14;1,18853E+14;-7,72745E+14;5,24267E+13;2,06511E+14;2,10203E+14;2,97415E+13;6,55635E+14;3,88784E+14;6,74537E+14;4,59724E+14;6,06694E+14;2,77015E+14;3,13062E+14;2,29727E+14;7,75439E+14;4,51457E+14;5,1739E+14;6,09273E+12;3,72306E+14;2,61357E+14;5,24026E+14;-1,01021E+13;3,68281E+14;4,46848E+14;1,75972E+14;7,40792E+13;5,34299E+14;3,12451E+14;1,68064E+14;1,02324E+14;-3,25894E+14;4,34985E+14;3,87391E+14
Montenegro;MNE;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,90001E+14;-9,4E+14;3,1E+14;1,09984E+14;1,90394E+13;2,48266E+14;4,42605E+14;4,1806E+14;8,56642E+14;6,81015E+14;7,22275E+14;-5,7951E+14;2,73433E+14;3,22845E+14;-2,72379E+14;3,54898E+14;1,7837E+14;3,39038E+14;2,94928E+14;4,71647E+14;5,07789E+13;4,06294E+14;-1,53069E+14;1,30435E+14;6,09378E+13
Mongolia;MNG;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;8,34214E+14;5,83404E+14;5,93342E+14;5,71287E+14;9,37499E+14;3,45865E+14;5,10797E+14;4,1782E+14;-3,18446E+14;-8,69354E+14;-9,25647E+14;-3,16879E+14;2,13438E+14;6,37643E+13;2,23509E+14;3,89671E+14;3,33994E+14;3,07037E+14;1,14606E+14;2,95271E+14;4,73298E+14;7,00463E+14;1,06254E+14;7,25367E+14;8,55623E+14;1,0248E+14;8,90037E+14;-1,2686E+14;6,36516E+14;1,72908E+14;1,23198E+14;1,16489E+14;7,88523E+14;2,37984E+13;1,48978E+14;5,63688E+14;7,74488E+13;5,60224E+14;-4,55775E+14;1,63677E+14;4,84591E+14
Northern Mariana Islands;MNP;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,43171E+14;-3,07798E+14;-1,27029E+14;-6,87146E+14;-6,68403E+14;-1,10698E+14;-1,75732E+14;1,39594E+13;-7,38423E+14;8,10811E+14;2,68097E+14;4,17755E+12;3,38346E+14;2,92121E+14;2,31707E+14;-1,92688E+14;-1,13208E+14;-2,96809E+14;;
Mozambique;MOZ;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;5E+14;-6,9E+14;-1,57E+14;-6,5E+14;9,99997E+14;-2,3E+14;1,47E+14;8,2E+14;6,5E+14;9,99993E+14;4,92545E+14;-6,12472E+13;1,05985E+14;6,5334E+14;2,25976E+14;1,12025E+13;1,13011E+14;9,93125E+14;1,16985E+14;1,1803E+14;1,20869E+13;9,29105E+14;6,87853E+14;7,91641E+14;6,64591E+13;9,69437E+14;7,72975E+13;7,31776E+14;6,3182E+14;6,50235E+14;7,41738E+14;7,25844E+14;6,96361E+14;7,39851E+14;6,72328E+14;3,82421E+14;3,74132E+14;3,44381E+14;2,31444E+14;-1,19855E+14;2,32752E+14;4,14841E+14
Mauritania;MRT;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;7,26608E+14;-1,98377E+14;2,76909E+14;1,61383E+14;2,30962E+14;3,56713E+14;1,01964E+14;1,24853E+14;1,19859E+14;1,84289E+14;-7,32908E+14;-4,58476E+14;1,21626E+13;-5,13437E+14;8,5461E+14;-1,87859E+14;-5,04714E+14;4,79004E+14;3,37121E+14;3,45029E+14;-2,33992E+14;3,73534E+14;-3,22686E+14;2,99476E+14;5,71358E+14;1,90038E+14;1,7204E+14;4,77759E+14;-1,7713E+13;1,78809E+13;1,87413E+14;5,87364E+14;-3,06073E+14;9,8198E+14;5,81883E+14;-4,0447E+14;2,7778E+14;3,67318E+14;-3,91803E+14;-7,99494E+14;1,38148E+14;6,92827E+14;4,73276E+13;8,56629E+14;1,83332E+14;-1,96942E+14;-3,31079E+14;9,78759E+14;2,62023E+14;4,17278E+14;4,47001E+14;4,15081E+14;4,27482E+14;5,37634E+14;1,26091E+14;6,27055E+14;4,77217E+14;5,29664E+14;-9,38516E+14;2,44537E+14;5,2E+13
Mauritius;MUS;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;6,54762E+14;3,83081E+14;3,51653E+14;-1,00613E+14;5,88235E+14;5,49708E+14;3,83795E+14;4,69839E+13;6,95448E+14;9,74203E+14;8,89104E+12;6,79135E+14;4,46515E+13;7,18674E+14;4,43545E+14;6,5127E+14;5,08206E+13;4,13614E+14;4,28774E+14;5,58784E+14;5,68748E+14;6,07194E+14;2,61093E+14;8,20279E+14;3,34754E+14;1,61492E+14;5,92545E+14;4,33002E+14;1,77754E+14;4,86554E+13;5,72702E+14;5,38696E+14;3,31508E+14;4,3772E+14;4,07754E+14;3,49612E+14;3,36041E+14;3,82697E+14;3,69056E+14;38624682634;3,93798E+14;4,00674E+14;2,89128E+14;-1,45974E+14;3,39938E+14;8,69074E+14
Malawi;MWI;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,6396E+14;6,68365E+14;-1,39108E+14;2,6611E+14;1,36165E+14;1,3249E+14;7,28155E+14;-1,92308E+14;5,88236E+14;4,79298E+14;1,62186E+14;6,23135E+14;2,30066E+14;7,17596E+14;6,08682E+14;4,99773E+14;4,91803E+14;9,74507E+14;4,39615E+14;4,06746E+14;-5,29012E+14;2,50345E+14;3,71871E+14;5,3603E+13;4,57098E+14;-2,14802E+12;1,62524E+14;3,17729E+14;1,34469E+14;5,69229E+14;8,73023E+14;-7,33298E+14;9,69184E+14;-1,02402E+14;1,67288E+14;7,31668E+14;3,79242E+14;3,89525E+14;3,04228E+14;1,57608E+14;-4,97496E+14;1,7E+13;5,70564E+14;5,4205E+14;3,26873E+14;4,7E+14;9,6E+13;7,63974E+14;8,32811E+14;6,87407E+14;4,93267E+14;1,9E+14;5,41035E+14;5,62527E+14;2,8E+14;2,5E+13;4E+14;4,39169E+14;5,44818E+14;7,99998E+14;2,7514E+14;9,23436E+14
Malaysia;MYS;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,59799E+14;6,42103E+14;7,3388E+14;5,35896E+14;7,68486E+14;7,81671E+14;3,85715E+14;7,97799E+14;4,88853E+14;5,98654E+14;1,00347E+14;9,38844E+14;1,17011E+14;8,31866E+14;8,01068E+14;1,15635E+14;7,75306E+14;6,65389E+14;9,3491E+14;7,44183E+14;6,9421E+14;5,94315E+14;6,25223E+14;7,76179E+14;-1,02525E+14;1,24059E+14;5,19193E+14;9,93772E+14;9,0596E+13;9,00853E+14;9,54547E+14;8,88512E+14;9,89494E+14;9,21204E+14;9,82909E+14;1,00027E+14;7,32274E+14;-7,35942E+14;6,13761E+14;8,85887E+14;5,17675E+14;5,39099E+14;5,7885E+13;6,78344E+14;5,33214E+14;5,58485E+13;6,29879E+14;4,83177E+14;-1,51353E+14;7,42485E+14;5,29391E+14;5,47345E+14;4,69372E+14;6,00672E+14;5,09153E+14;4,44978E+14;5,81272E+14;4,84309E+14;4,41319E+14;-5,53444E+14;3,09216E+14;8,69434E+14
North America;NAC;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2,30116E+14;6,09919E+14;4,39837E+14;5,80252E+14;6,39918E+14;6,50386E+13;2,50568E+14;4,79843E+14;3,10019E+14;-2,79734E+14;3,29344E+14;5,25681E+14;5,64327E+14;-5,3975E+14;-2,03179E+14;5,39026E+14;4,62494E+14;5,53276E+14;3,16553E+14;-2,51883E+14;2,53762E+13;-1,92667E+14;4,41035E+14;7,1196E+14;4,21435E+13;3,35251E+14;3,51081E+14;4,19663E+14;3,5566E+14;1,74151E+14;-2,72291E+14;3,30941E+14;2,74474E+14;4,06388E+14;2,68573E+14;3,60194E+14;4,43429E+14;4,43586E+14;4,82224E+14;4,16439E+14;1,02233E+13;1,79829E+14;2,71741E+14;3,79151E+14;3,46055E+14;2,77247E+14;2,01591E+14;1,90062E+14;-2,62693E+14;2,7364E+13;1,67322E+14;2,23616E+14;1,87979E+14;2,33205E+14;2,54151E+14;1,61425E+14;2,30482E+14;2,93099E+14;2,26183E+14;-2,94996E+14;5,87298E+14;2,16338E+14
